shares,kw_max_avg,kw_avg_avg,LDA_03,LDA_01,num_keywords,kw_max_min,max_positive_polarity,kw_min_avg,weekday_is_tuesday,kw_avg_min,abs_title_sentiment_polarity,global_rate_negative_words,data_channel_is_entertainment,rate_negative_words,weekday_is_monday,self_reference_min_shares,self_reference_avg_sharess,n_non_stop_unique_tokens,weekday_is_wednesday,num_imgs,kw_avg_max,global_rate_positive_words,min_positive_polarity,kw_max_max,num_videos,weekday_is_sunday,num_hrefs,data_channel_is_socmed,rate_positive_words,kw_min_min,data_channel_is_bus,max_negative_polarity,kw_min_max,avg_negative_polarity,global_sentiment_polarity,data_channel_is_lifestyle,title_sentiment_polarity,data_channel_is_world,abs_title_subjectivity,self_reference_max_shares,is_weekend,LDA_02,LDA_04
3100,4262.0,3136.08166903,0.0333348471899,0.0333399315096,6.0,533.0,0.7,2444.25,0.0,345.666666667,0.2,0.0114155251142,0.0,0.263157894737,0.0,0.0,0.0,0.612244895877,0.0,1.0,124533.333333,0.0319634703196,0.2,617900.0,0.0,0.0,5.0,0.0,0.736842105263,217.0,0.0,-0.1,4000.0,-0.195,0.166912972085,0.0,0.2,0.0,0.0,0.0,0.0,0.375207407437,0.524783889128
1600,3542.15817536,2838.40182975,0.0250007387725,0.0250018736844,8.0,1100.0,1.0,1656.42857143,0.0,249.25,0.0,0.0142348754448,0.0,0.170212765957,0.0,0.0,0.0,0.677710841332,0.0,2.0,226762.5,0.0693950177936,0.1,843300.0,0.0,0.0,8.0,0.0,0.829787234043,-1.0,0.0,-0.142857142857,3800.0,-0.29494047619,0.239299242424,0.0,0.0,0.0,0.5,0.0,0.0,0.40177446416,0.39848436773
2400,4010.0993228,2237.12752928,0.0223920404397,0.0222651000449,9.0,1800.0,0.5,0.0,0.0,519.0,0.5,0.0191693290735,0.0,0.375,0.0,1300.0,1300.0,0.796791439589,0.0,1.0,95744.4444444,0.0319488817891,0.1,617900.0,0.0,0.0,13.0,0.0,0.625,4.0,0.0,-0.125,0.0,-0.159722222222,0.0949179292929,0.0,0.5,1.0,0.0,1300.0,0.0,0.909944050747,0.0222557516827
71900,4105.27272727,3673.58039143,0.0505011228137,0.799495259522,4.0,681.0,1.0,3239.12839225,0.0,184.25,0.0,0.00512820512821,1.0,0.142857142857,0.0,681.0,9160.33333333,0.78787877992,0.0,0.0,321800.0,0.0307692307692,0.1,843300.0,2.0,0.0,4.0,0.0,0.857142857143,-1.0,0.0,-0.05,28000.0,-0.05,0.277272727273,0.0,0.0,0.0,0.5,19300.0,0.0,0.0500005553489,0.0500007406175
924,3590.67487781,2690.31874745,0.0333340300429,0.0333349581428,6.0,918.0,0.5,918.0,0.0,291.333333333,0.0,0.00671140939597,0.0,0.133333333333,0.0,1300.0,31450.0,0.646408836208,0.0,2.0,371536.333333,0.0436241610738,0.1,843300.0,0.0,0.0,9.0,0.0,0.866666666667,-1.0,0.0,-0.0714285714286,918.0,-0.0982142857143,0.230661525974,0.0,0.0,0.0,0.5,61600.0,0.0,0.201087066106,0.698661882863
2300,9227.375,4368.28663894,0.831785203128,0.108203381159,10.0,768.0,0.5,0.0,0.0,309.0,0.0,0.0181818181818,0.0,0.375,0.0,2200.0,2200.0,0.7899999921,1.0,0.0,282940.0,0.030303030303,0.1,690400.0,2.0,0.0,5.0,0.0,0.625,4.0,0.0,-0.125,0.0,-0.275,0.0464876033058,0.0,0.0,0.0,0.5,2200.0,0.0,0.0200005154086,0.0200004723165
16100,6327.8,3802.81379638,0.442475576934,0.0285721658559,7.0,677.0,0.8,1530.38461538,1.0,300.512857143,0.333333333333,0.0111464968153,0.0,0.304347826087,0.0,737.0,737.0,0.645083931307,0.0,1.0,333814.285714,0.0254777070064,0.0333333333333,843300.0,0.0,0.0,14.0,0.0,0.695652173913,-1.0,1.0,-0.1,7600.0,-0.259183673469,0.0477215160726,0.0,0.333333333333,0.0,0.0416666666667,737.0,0.0,0.0288688462403,0.0286702097122
1500,3578.37670835,2416.937151,0.0400000194509,0.0400018432309,5.0,682.0,0.5,1380.72972973,0.0,256.6,0.0,0.0102040816327,0.0,0.2,0.0,903.0,5226.66666667,0.754545447686,0.0,1.0,328920.0,0.0408163265306,0.136363636364,843300.0,0.0,0.0,4.0,0.0,0.8,-1.0,1.0,-0.133333333333,6400.0,-0.166666666667,0.17797979798,0.0,0.0,0.0,0.5,13800.0,0.0,0.0400305275702,0.0400055346433
2300,3401.49327354,1465.13060504,0.0333385199573,0.0333421248199,6.0,413.0,0.7,0.0,0.0,239.0,0.0,0.0123076923077,0.0,0.285714285714,0.0,6700.0,6700.0,0.728723400379,0.0,1.0,131600.0,0.0307692307692,0.0333333333333,690400.0,1.0,0.0,10.0,0.0,0.714285714286,4.0,0.0,-0.1875,0.0,-0.334375,0.149768518519,0.0,0.0,1.0,0.5,6700.0,0.0,0.281240831319,0.61873402262
245,5665.88444444,3227.16675164,0.151688108051,0.02242408352,9.0,598.0,1.0,0.0,0.0,229.5,0.0,0.0098730606488,0.0,0.134615384615,0.0,0.0,0.0,0.615201898776,1.0,1.0,381533.333333,0.0634696755994,0.0333333333333,690400.0,0.0,0.0,10.0,0.0,0.865384615385,4.0,1.0,-0.133333333333,0.0,-0.203571428571,0.240854978355,0.0,0.0,0.0,0.5,0.0,0.0,0.0223717808674,0.249705258708
6600,6432.75,3586.84306421,0.0400012617023,0.240085494842,5.0,631.0,0.5,2607.44542162,0.0,168.8,0.136363636364,0.0164473684211,0.0,0.238095238095,0.0,1700.0,52900.0,0.757225429149,0.0,1.0,392960.0,0.0526315789474,0.1,843300.0,0.0,0.0,10.0,0.0,0.761904761905,4.0,1.0,-0.025,20900.0,-0.156666666667,0.115778474399,0.0,0.136363636364,0.0,0.0454545454545,104100.0,0.0,0.0401634677613,0.368080915737
13500,3594.6270036,2150.30529504,0.0285963273944,0.171143128441,7.0,1300.0,1.0,0.0,0.0,259.166666667,0.5,0.0313315926893,0.0,0.4,1.0,0.0,0.0,0.778280539465,0.0,2.0,240285.714286,0.0469973890339,0.05,843300.0,0.0,0.0,8.0,0.0,0.6,-1.0,0.0,-0.125,0.0,-0.320486111111,0.131966089466,0.0,0.5,1.0,0.0,0.0,0.0,0.599916757006,0.171769125627
798,11700.0,4391.65762641,0.0286071511411,0.028575452157,7.0,11700.0,0.7,1491.5,0.0,1912.85714286,0.2,0.0227272727273,0.0,0.302325581395,1.0,2600.0,2600.0,0.696319016269,0.0,1.0,300671.428571,0.0524475524476,0.0625,843300.0,0.0,0.0,8.0,0.0,0.697674418605,-1.0,0.0,-0.125,5000.0,-0.285897435897,0.142070854316,0.0,-0.2,0.0,0.45,2600.0,0.0,0.662189977861,0.25179269299
3700,12303.1578947,4202.38684911,0.0285734952914,0.0285767447844,7.0,1600.0,1.0,0.0,0.0,317.833333333,0.0,0.0158038147139,0.0,0.305263157895,0.0,0.0,0.0,0.556213017203,0.0,4.0,343971.428571,0.0359673024523,0.0333333333333,843300.0,0.0,0.0,13.0,0.0,0.694736842105,-1.0,0.0,-0.0714285714286,0.0,-0.257827038862,0.114621614397,0.0,0.0,0.0,0.5,0.0,0.0,0.339589357385,0.406345525531
2600,4306.29907975,1665.70394908,0.449947312029,0.367167251505,9.0,683.0,0.5,0.0,0.0,213.833333333,0.75,0.0104011887073,1.0,0.155555555556,0.0,683.0,1338.8,0.69082125437,0.0,1.0,217722.222222,0.0564635958395,0.0333333333333,843300.0,0.0,1.0,12.0,0.0,0.844444444444,4.0,0.0,-0.05,0.0,-0.260714285714,0.120397369926,0.0,0.75,0.0,0.45,2400.0,1.0,0.0223330742895,0.0223080654169
4600,7545.45454545,2865.40635594,0.0200021031215,0.020072624985,10.0,1100.0,1.0,0.0,0.0,302.125,0.3125,0.0139338950097,0.0,0.267080745342,0.0,0.0,0.0,0.525832376277,0.0,1.0,186460.0,0.0382372002592,0.0333333333333,843300.0,0.0,0.0,30.0,0.0,0.732919254658,4.0,0.0,-0.00833333333333,0.0,-0.258610188261,0.169394355644,0.0,-0.3125,0.0,0.1875,0.0,0.0,0.020005067855,0.320280862778
2300,5077.09615385,3855.95170928,0.0250859407807,0.0251615401848,8.0,454.0,1.0,2802.68127364,0.0,111.75,0.4,0.00187617260788,0.0,0.04,0.0,2400.0,2400.0,0.653979236491,0.0,9.0,214450.0,0.0450281425891,0.2,843300.0,0.0,0.0,18.0,0.0,0.96,-1.0,0.0,-0.1,50900.0,-0.1,0.339455782313,0.0,0.4,0.0,0.3,2400.0,1.0,0.025014142702,0.89926237598
7500,8899.93220339,6667.72959608,0.740971927317,0.172799422345,7.0,712.0,0.5,3484.91962753,0.0,237.428571429,0.25,0.0422535211268,0.0,0.571428571429,0.0,29900.0,29900.0,0.701754381861,0.0,12.0,333128.571429,0.0316901408451,0.1,843300.0,0.0,0.0,17.0,0.0,0.428571428571,-1.0,0.0,-0.05,33900.0,-0.239930555556,0.0122333333333,0.0,-0.25,0.0,0.0,29900.0,0.0,0.0290840706886,0.0285730562693
974,4738.92402149,2603.22588407,0.167860428162,0.0285737512599,7.0,939.0,0.6,0.0,0.0,307.765,0.6,0.0140449438202,0.0,0.277777777778,0.0,49900.0,66600.0,0.733333329841,0.0,1.0,330900.0,0.0365168539326,0.1,843300.0,0.0,0.0,5.0,0.0,0.722222222222,-1.0,1.0,-0.1,0.0,-0.158333333333,0.0837623685838,0.0,0.6,0.0,0.5,83300.0,0.0,0.028572444822,0.0285960586344
877,7984.1,4529.01439481,0.43188061053,0.50145183856,9.0,1900.0,1.0,330.0,0.0,343.908888889,0.0916666666667,0.0117647058824,0.0,0.285714285714,0.0,330.0,1115.0,0.83783783029,0.0,9.0,422614.444444,0.0294117647059,0.1,843300.0,1.0,0.0,3.0,0.0,0.714285714286,-1.0,0.0,-0.05,330.0,-0.108333333333,0.281481481481,0.0,0.0916666666667,0.0,0.141666666667,1900.0,0.0,0.0222223604642,0.0222224554365
5400,3480.81221657,2238.5216564,0.0333347301805,0.0333356705193,6.0,325.0,1.0,0.0,1.0,87.6,0.0,0.0198757763975,0.0,0.4,0.0,1200.0,1300.0,0.636363635106,0.0,2.0,182466.666667,0.0298136645963,0.1,843300.0,0.0,0.0,14.0,0.0,0.6,-1.0,0.0,-0.0714285714286,0.0,-0.180419146825,0.121830687831,0.0,0.0,1.0,0.5,1400.0,0.0,0.86663741506,0.0333356772465
2200,7610.27272727,3197.40151472,0.02001881032,0.0200126334397,10.0,613.0,1.0,0.0,0.0,166.222222222,0.7,0.00798403193613,0.0,0.137931034483,0.0,1100.0,1100.0,0.561056103759,0.0,6.0,137900.0,0.0499001996008,0.05,843300.0,0.0,0.0,13.0,0.0,0.862068965517,4.0,0.0,-0.1,0.0,-0.138888888889,0.242038809144,0.0,0.7,0.0,0.05,1100.0,0.0,0.0201829326052,0.91969963525
16000,7076.36997646,4704.03270579,0.885087544738,0.0291805977168,7.0,662.0,0.0,3142.28836655,0.0,102.512857143,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,512228.571429,0.0,0.0,843300.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,21900.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.028571963199,0.0285717736654
1500,4088.23702665,2636.18705345,0.0200302460388,0.0200180859233,10.0,349.0,0.8,963.924324324,0.0,130.8,0.125,0.00869565217391,0.0,0.166666666667,0.0,717.0,903.666666667,0.865671628871,0.0,0.0,220790.0,0.0434782608696,0.166666666667,843300.0,0.0,0.0,8.0,0.0,0.833333333333,4.0,0.0,-0.1,5300.0,-0.1,0.216666666667,0.0,-0.125,0.0,0.125,1100.0,0.0,0.242510317587,0.374108757661
14500,8429.78571429,4848.57324779,0.819935981943,0.0201146807374,10.0,1900.0,0.85,3015.12344398,1.0,414.5,0.0,0.0192307692308,0.0,0.208333333333,0.0,1100.0,10900.0,0.724999995469,0.0,12.0,366980.0,0.0730769230769,0.1,843300.0,1.0,0.0,18.0,0.0,0.791666666667,4.0,0.0,-0.3,3800.0,-0.42,0.170839160839,0.0,0.0,0.0,0.5,20700.0,0.0,0.0200000836074,0.0200002065269
1500,7657.4601227,4791.1053649,0.911090328051,0.0222292191953,9.0,60.0,0.0,0.0,0.0,6.94875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504900.0,0.0,0.0,843300.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0222228146204,0.0222227209658
1900,3421.27856746,2935.66393504,0.323676392742,0.0500712429946,4.0,563.0,0.8,1799.125,0.0,161.75,0.0,0.00496277915633,0.0,0.0769230769231,0.0,1700.0,2000.0,0.595918366131,1.0,3.0,550275.0,0.0595533498759,0.0333333333333,843300.0,0.0,0.0,11.0,0.0,0.923076923077,-1.0,1.0,-0.133333333333,3800.0,-0.166666666667,0.232361025218,0.0,0.0,0.0,0.5,2100.0,0.0,0.0501441626185,0.0500014817878
824,7284.15384615,3584.98640105,0.0250001461792,0.0250006706031,8.0,533.0,0.333333333333,2526.15338203,1.0,139.375,0.0,0.0026455026455,0.0,0.142857142857,0.0,663600.0,663600.0,0.73706896234,0.0,1.0,451387.5,0.015873015873,0.0333333333333,843300.0,0.0,0.0,11.0,0.0,0.857142857143,-1.0,0.0,-0.5,22200.0,-0.5,0.0573129251701,0.0,0.0,0.0,0.5,663600.0,0.0,0.154189228684,0.770796295624
1900,14091.8333333,6639.63945591,0.30672827421,0.436376185887,10.0,846.0,0.6,3401.81719447,1.0,235.8,0.6,0.0080971659919,0.0,0.125,0.0,79900.0,79900.0,0.680722887466,0.0,8.0,313480.0,0.0566801619433,0.1,843300.0,0.0,0.0,14.0,0.0,0.875,-1.0,0.0,-0.125,49000.0,-0.1625,0.188068181818,0.0,0.6,0.0,0.1,79900.0,0.0,0.0200013606679,0.117309759897
816,3264.35624235,1763.41903306,0.0222253544079,0.0222281983651,9.0,749.0,0.8,0.0,0.0,226.714285714,0.0,0.0156862745098,0.0,0.242424242424,0.0,1200.0,1200.0,0.581538459749,1.0,13.0,148190.222222,0.0490196078431,0.1,843300.0,1.0,0.0,2.0,0.0,0.757575757576,4.0,0.0,-0.1,0.0,-0.271875,0.153092959672,0.0,0.0,0.0,0.5,1200.0,0.0,0.022225509454,0.607105270267
1200,4985.66877637,3543.47503228,0.0336124369766,0.0333489917479,6.0,562.0,0.8,2745.0212766,0.0,161.166666667,0.0681818181818,0.0118499012508,0.0,0.225,0.0,4300.0,4300.0,0.581270182367,0.0,1.0,227350.0,0.0408163265306,0.1,843300.0,0.0,0.0,13.0,0.0,0.775,4.0,0.0,-0.05,25300.0,-0.344984567901,0.139283710117,1.0,0.0681818181818,0.0,0.272727272727,4300.0,0.0,0.0334003575297,0.366117927963
2400,4458.11538462,2948.35982693,0.0333355786034,0.0343091527206,6.0,917.0,1.0,917.0,0.0,329.666666667,0.107142857143,0.0117056856187,0.0,0.152173913043,0.0,917.0,5036.16666667,0.633633631731,0.0,1.0,269469.5,0.0652173913043,0.05,843300.0,0.0,0.0,8.0,0.0,0.847826086957,4.0,1.0,-0.1,917.0,-0.164880952381,0.167615276138,0.0,0.107142857143,0.0,0.128571428571,11800.0,0.0,0.0333360672626,0.534601733781
8600,4506.64668547,3105.76216965,0.0201697454002,0.329894778949,10.0,515.0,0.8,0.0,0.0,81.2222222222,0.25,0.030612244898,1.0,0.406779661017,0.0,10300.0,10300.0,0.590517240107,1.0,9.0,230220.0,0.0446428571429,0.1,843300.0,0.0,0.0,32.0,0.0,0.593220338983,-1.0,0.0,-0.1,0.0,-0.372916666667,0.0614299242424,0.0,0.25,0.0,0.1625,10300.0,0.0,0.0200142374563,0.609554531911
5000,4860.47982833,4138.43227659,0.221881893753,0.678117813437,6.0,1500.0,0.5,3406.55840668,0.0,441.333333333,0.25,0.0142857142857,0.0,0.2,0.0,0.0,0.0,0.818181799587,0.0,0.0,239083.333333,0.0571428571429,0.25,690400.0,0.0,0.0,3.0,0.0,0.8,4.0,0.0,-0.155555555556,8100.0,-0.155555555556,0.212962962963,0.0,0.25,0.0,0.0,0.0,1.0,0.0333334058413,0.0333334096507
2600,7413.6629347,3293.36816681,0.885630761891,0.0285834719804,7.0,4.0,1.0,0.0,0.0,0.8975,0.8,0.0312965722802,0.0,0.35593220339,0.0,965.0,4721.66666667,0.716049380948,1.0,10.0,481885.714286,0.0566318926975,0.16,843300.0,1.0,0.0,25.0,0.0,0.64406779661,-1.0,0.0,-0.1,0.0,-0.377380952381,0.153981092437,0.0,-0.8,0.0,0.5,10300.0,0.0,0.0285727191126,0.0286395300995
1400,8953.16129032,4930.21501199,0.420780190043,0.51227096933,9.0,1100.0,1.0,0.0,1.0,202.25,0.5,0.030701754386,0.0,0.424242424242,0.0,2000.0,2000.0,0.687272724774,0.0,7.0,278077.777778,0.0416666666667,0.05,843300.0,0.0,0.0,4.0,0.0,0.575757575758,-1.0,0.0,-0.125,0.0,-0.382261904762,-0.0147691197691,0.0,0.5,0.0,0.5,2000.0,0.0,0.0222225489314,0.0222232193923
1300,8874.00746269,5448.32941975,0.918985833152,0.0200075917041,10.0,658.0,1.0,1307.3125,0.0,267.0,0.0,0.0220264317181,0.0,0.4,0.0,5100.0,5100.0,0.709897608499,0.0,20.0,256060.0,0.0330396475771,0.1,843300.0,0.0,0.0,35.0,0.0,0.6,-1.0,0.0,-0.1,3200.0,-0.37,0.140265151515,0.0,0.0,0.0,0.5,5100.0,0.0,0.0200015809264,0.0206807098604
939,4028.90393701,1779.01819909,0.88531140968,0.0289708742445,7.0,416.0,0.6,0.0,1.0,115.75,0.0,0.0132978723404,1.0,0.416666666667,0.0,2900.0,3500.0,0.685589516657,0.0,1.0,184342.857143,0.0186170212766,0.05,843300.0,1.0,0.0,4.0,0.0,0.583333333333,-1.0,0.0,-0.1,0.0,-0.231111111111,0.0263279048993,0.0,0.0,0.0,0.5,4100.0,0.0,0.0285726691579,0.0285721468544
3300,9927.0,4846.72265984,0.220195186917,0.0200068307405,10.0,1500.0,1.0,0.0,0.0,293.706666667,0.111111111111,0.00923076923077,0.0,0.2,0.0,1900.0,1900.0,0.736585362261,0.0,0.0,463870.0,0.0369230769231,0.1,843300.0,1.0,0.0,13.0,0.0,0.8,-1.0,1.0,-0.125,0.0,-0.419444444444,0.253882575758,0.0,-0.111111111111,0.0,0.233333333333,1900.0,0.0,0.0200009885606,0.129078463263
1900,3261.71147837,1265.15704503,0.640424377527,0.0223329713289,9.0,213.0,0.7,0.0,0.0,72.0,0.0,0.0113636363636,0.0,0.263157894737,0.0,1500.0,1500.0,0.698473279777,0.0,1.0,174277.777778,0.0318181818182,0.1,843300.0,0.0,0.0,12.0,0.0,0.736842105263,4.0,0.0,-0.1,0.0,-0.25,0.134114583333,0.0,0.0,1.0,0.5,1500.0,1.0,0.292776164121,0.0222271726882
1600,4766.84285714,2314.894524,0.0222302842902,0.0222359305051,9.0,1900.0,0.6,0.0,0.0,513.142857143,0.0638888888889,0.0338645418327,0.0,0.414634146341,0.0,1200.0,2975.0,0.706484639227,0.0,12.0,140677.777778,0.0478087649402,0.05,690400.0,0.0,0.0,7.0,0.0,0.585365853659,4.0,0.0,-0.025,0.0,-0.205882352941,0.0780178837556,0.0,-0.0638888888889,0.0,0.313888888889,6800.0,0.0,0.216792584377,0.716474829813
1100,12029.5,3371.83134255,0.0200275458616,0.0200024264002,10.0,925.0,0.666666666667,1066.125,0.0,332.1,0.1,0.0244897959184,0.0,0.514285714286,1.0,822.0,1028.33333333,0.729910712656,0.0,1.0,188170.0,0.0231292517007,0.0625,843300.0,0.0,0.0,31.0,0.0,0.485714285714,-1.0,0.0,-0.0666666666667,1700.0,-0.302083333333,-0.0297480620155,0.0,0.1,1.0,0.1,1400.0,0.0,0.919434664916,0.0203323556301
770,3684.82352941,2539.79576342,0.0285739357067,0.0285738441082,7.0,702.0,0.75,0.0,0.0,155.166666667,0.4,0.0119521912351,0.0,0.181818181818,0.0,0.0,0.0,0.685534589039,1.0,2.0,175514.285714,0.0537848605578,0.1,843300.0,0.0,0.0,11.0,0.0,0.818181818182,-1.0,0.0,-0.05,0.0,-0.242592592593,0.151108305275,0.0,0.4,1.0,0.05,0.0,0.0,0.885705008562,0.0285734003507
1400,3424.46153846,2184.27204298,0.0222242750678,0.0222281630214,9.0,1300.0,1.0,0.0,0.0,266.0,0.25,0.031990521327,0.0,0.482142857143,0.0,2500.0,6500.0,0.651452280806,0.0,1.0,200488.888889,0.0343601895735,0.1,843300.0,0.0,0.0,5.0,0.0,0.517857142857,-1.0,0.0,-0.1,0.0,-0.231459435626,0.0606901544402,0.0,-0.25,1.0,0.1,10500.0,0.0,0.583345221144,0.349978559266
666,7502.33333333,3497.09572897,0.239852814215,0.239906326997,5.0,625.0,0.3,1668.66666667,0.0,220.2,0.0,0.00840336134454,0.0,0.5,0.0,3000.0,3000.0,0.773333323022,1.0,1.0,234940.0,0.00840336134454,0.3,843300.0,1.0,0.0,2.0,0.0,0.5,-1.0,0.0,-0.3,3700.0,-0.3,-0.01875,0.0,0.0,1.0,0.5,3000.0,0.0,0.440201882863,0.0400086256281
4600,8954.53488372,5850.56208556,0.74159780488,0.17188272423,7.0,573.0,0.4,1525.7,0.0,225.428571429,0.0,0.0309734513274,0.0,0.7,0.0,8500.0,8500.0,0.612244893794,0.0,24.0,341242.857143,0.0132743362832,0.25,843300.0,0.0,0.0,28.0,0.0,0.3,-1.0,0.0,-0.1,3200.0,-0.589285714286,-0.21456043956,0.0,0.0,0.0,0.5,8500.0,1.0,0.0285722184554,0.0293755272325
3400,5525.3014372,3007.61656225,0.040002413514,0.0400040524216,5.0,444.0,1.0,0.0,0.0,111.545,0.277777777778,0.0274725274725,0.0,0.384615384615,0.0,16500.0,16500.0,0.808080799918,0.0,1.0,448120.0,0.043956043956,0.25,843300.0,5.0,0.0,2.0,0.0,0.615384615385,-1.0,1.0,-0.05,0.0,-0.245,0.171666666667,0.0,0.277777777778,0.0,0.388888888889,16500.0,0.0,0.0400022277,0.0400016854332
1100,3258.25816256,2687.83209836,0.0500008338293,0.0500035376372,4.0,714.0,1.0,1839.35294118,0.0,211.75,0.2,0.0171122994652,0.0,0.210526315789,0.0,571.0,885.5,0.591836733486,0.0,1.0,263975.0,0.0641711229947,0.1,843300.0,0.0,0.0,6.0,0.0,0.789473684211,4.0,0.0,-0.05,4400.0,-0.277083333333,0.167720374863,0.0,0.2,0.0,0.2,1200.0,0.0,0.0500215264491,0.542132203909
934,3514.0,2819.35667427,0.16881504381,0.0287861514479,7.0,690.0,0.6,1697.89189189,1.0,168.142857143,0.0,0.0135440180587,0.0,0.255319148936,0.0,0.0,0.0,0.626774846599,0.0,4.0,330842.857143,0.0395033860045,0.1,843300.0,0.0,0.0,8.0,0.0,0.744680851064,-1.0,0.0,-0.05,3300.0,-0.172784391534,0.120079765913,0.0,0.0,0.0,0.5,0.0,0.0,0.0285726617347,0.745252974823
2900,5370.44871795,2154.80144745,0.0333356728917,0.0333372280718,6.0,1700.0,1.0,0.0,1.0,665.0,0.136363636364,0.0210135970334,0.0,0.223684210526,0.0,0.0,0.0,0.693333331793,0.0,1.0,151450.0,0.0729295426452,0.1,617900.0,0.0,0.0,14.0,0.0,0.776315789474,217.0,1.0,-0.05,0.0,-0.355718954248,0.173214479666,0.0,0.136363636364,0.0,0.0454545454545,0.0,0.0,0.0333354987798,0.0333349719687
745,3314.45709828,2083.78939798,0.0333338582537,0.367267511629,6.0,1600.0,0.7,0.0,0.0,530.75,0.00222222222222,0.0335195530726,0.0,0.4,0.0,0.0,0.0,0.764705874856,1.0,1.0,122700.0,0.0502793296089,0.1,617900.0,0.0,0.0,5.0,0.0,0.6,4.0,0.0,-0.155555555556,0.0,-0.207638888889,0.170394736842,0.0,0.00222222222222,0.0,0.0855555555556,0.0,0.0,0.0333345239168,0.532730065367
1400,4227.45,3359.15140643,0.0200355161767,0.0200122288475,10.0,369.0,1.0,2653.32471483,0.0,77.359,0.25,0.0122222222222,0.0,0.166666666667,0.0,361.0,7470.53571429,0.753676469203,0.0,1.0,261430.0,0.0611111111111,0.0333333333333,843300.0,0.0,1.0,29.0,0.0,0.833333333333,-1.0,0.0,-0.1,37800.0,-0.286111111111,0.262549817907,0.0,0.25,0.0,0.25,38900.0,1.0,0.0200093492902,0.703829145013
699,3260.43846816,1933.54690444,0.0500028538776,0.0500045244825,4.0,42.0,0.8,0.0,0.0,29.3333333333,0.0777777777778,0.0131926121372,0.0,0.384615384615,0.0,2100.0,2100.0,0.666666663957,0.0,0.0,377850.0,0.0211081794195,0.1,843300.0,0.0,0.0,13.0,0.0,0.615384615385,4.0,0.0,-0.1,0.0,-0.318333333333,0.0383953168044,0.0,-0.0777777777778,1.0,0.188888888889,2100.0,0.0,0.799982922472,0.0500054227046
693,4074.65503876,2529.60333955,0.0285715383674,0.0285718596083,7.0,726.0,1.0,1415.0952381,0.0,341.285714286,0.0,0.0058651026393,0.0,0.0833333333333,0.0,1400.0,1400.0,0.73300970518,0.0,1.0,285614.285714,0.0645161290323,0.05,690400.0,0.0,0.0,5.0,0.0,0.916666666667,4.0,0.0,-0.25,2500.0,-0.325,0.194552380952,0.0,0.0,1.0,0.5,1400.0,0.0,0.801239613197,0.112725822853
1500,3952.35897436,2976.95922948,0.25281744194,0.0400011549231,5.0,775.0,0.8,1886.175,1.0,163.2,0.416666666667,0.0268817204301,0.0,0.3125,0.0,775.0,775.0,0.64935064654,0.0,8.0,440280.0,0.0591397849462,0.136363636364,843300.0,0.0,0.0,16.0,0.0,0.6875,-1.0,1.0,-0.1,12800.0,-0.207777777778,0.145393327212,0.0,0.416666666667,0.0,0.133333333333,775.0,0.0,0.239870146027,0.0402008284031
626,4307.66544118,2481.0310051,0.63130627644,0.301158435525,9.0,2100.0,1.0,0.0,0.0,458.0,0.0,0.0179856115108,1.0,0.208333333333,0.0,556.0,2728.0,0.790697669822,1.0,1.0,170544.444444,0.068345323741,0.1,843300.0,2.0,0.0,2.0,0.0,0.791666666667,-1.0,0.0,-0.05,0.0,-0.43,0.143892045455,0.0,0.0,0.0,0.5,4900.0,0.0,0.0222227322286,0.023074533829
2200,5295.3445122,2453.81985211,0.0205037535409,0.0200095463122,10.0,1100.0,0.8,0.0,1.0,259.285714286,0.25,0.0389908256881,0.0,0.548387096774,0.0,0.0,0.0,0.787401571703,0.0,1.0,134550.0,0.0321100917431,0.1,843300.0,0.0,0.0,10.0,0.0,0.451612903226,4.0,0.0,-0.05,0.0,-0.24068627451,0.0163425925926,0.0,0.25,0.0,0.166666666667,0.0,0.0,0.508886765099,0.429734670325
1200,3476.03819381,2201.30580532,0.0402267056945,0.444757004544,5.0,562.0,0.6,562.0,0.0,205.4,0.0,0.0397111913357,1.0,0.628571428571,1.0,3500.0,3500.0,0.660714283748,0.0,2.0,227092.4,0.0234657039711,0.1,843300.0,0.0,0.0,1.0,0.0,0.371428571429,-1.0,0.0,-0.1,562.0,-0.339393939394,-0.0810743801653,0.0,0.0,0.0,0.5,3500.0,0.0,0.237229724895,0.0400019293894
998,3549.29032523,2427.90284295,0.0500000169888,0.0500000537694,4.0,529.0,0.5,1484.76328502,0.0,142.5,0.0,0.0176870748299,0.0,0.41935483871,1.0,879.0,2139.5,0.734939757265,0.0,2.0,266150.0,0.0244897959184,0.0625,843300.0,2.0,0.0,3.0,0.0,0.58064516129,-1.0,0.0,-0.05,12200.0,-0.215384615385,0.0379612451041,0.0,0.0,1.0,0.5,3400.0,0.0,0.799994727727,0.0500035747977
